Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
12204937790,172029,532,1,1,1,256,1,1,38,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::dense_gemm_tiled_scalar_kernel(const float *, const float *, float *, int, int, int)"
12205117530,1728,535,1,1,1,128,1,1,18,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"void raggedroute::ops::<unnamed>::topk_gate_local_pair_two_reduce_kernel<(int)8, (int)4>(const float *, int *, float *, int)"
12205121690,1440,538,1,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::histogram_exclusive_scan_fused_subwarp_kernel(const int *, int *, int *, int, int)"
12205125210,1824,540,,,,,,,,,,0.000,17.544,Device,,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memset]
12205129466,2912,542,8,1,1,128,1,1,34,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"void raggedroute::ops::<unnamed>::token_permute_token_owned_top2_kernel<(int)128, (bool)1>(const float *, const int *, const int *, int *, float *, int *, int *, int, int)"
12205136314,3424212,547,272,1,1,128,1,1,106,0.007,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::grouped_gemm_register16x32_async_v3_kernel(const float *, const float *, const int *, float *, int, int, int)"
12208562990,6752,550,8,1,1,256,1,1,34,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::unpermute_cta_token_vec4_kernel(const float *, const int *, const float *, float *, int, int)"
12208572590,172412,553,1,1,1,256,1,1,38,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::dense_gemm_tiled_scalar_kernel(const float *, const float *, float *, int, int, int)"
12208752650,1728,556,1,1,1,128,1,1,18,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"void raggedroute::ops::<unnamed>::topk_gate_local_pair_two_reduce_kernel<(int)8, (int)4>(const float *, int *, float *, int)"
12208758410,1440,559,1,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::histogram_exclusive_scan_fused_subwarp_kernel(const int *, int *, int *, int, int)"
12208761866,1952,561,,,,,,,,,,0.000,16.393,Device,,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memset]
12208766218,2912,563,8,1,1,128,1,1,34,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"void raggedroute::ops::<unnamed>::token_permute_token_owned_top2_kernel<(int)128, (bool)1>(const float *, const int *, const int *, int *, float *, int *, int *, int, int)"
12208772330,3430068,568,272,1,1,128,1,1,106,0.007,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::grouped_gemm_register16x32_async_v3_kernel(const float *, const float *, const int *, float *, int, int, int)"
12212204862,6944,571,8,1,1,256,1,1,34,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::unpermute_cta_token_vec4_kernel(const float *, const int *, const float *, float *, int, int)"
12212301084,172188,576,1,1,1,256,1,1,38,0.002,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::dense_gemm_tiled_scalar_kernel(const float *, const float *, float *, int, int, int)"
12212480952,1728,579,1,1,1,128,1,1,18,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"void raggedroute::ops::<unnamed>::topk_gate_local_pair_two_reduce_kernel<(int)8, (int)4>(const float *, int *, float *, int)"
12212485080,1440,582,1,1,1,256,1,1,22,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::histogram_exclusive_scan_fused_subwarp_kernel(const int *, int *, int *, int, int)"
12212488503,1760,584,,,,,,,,,,0.000,18.182,Device,,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memset]
12212492567,2848,586,8,1,1,128,1,1,34,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"void raggedroute::ops::<unnamed>::token_permute_token_owned_top2_kernel<(int)128, (bool)1>(const float *, const int *, const int *, int *, float *, int *, int *, int, int)"
12212499511,3427796,591,272,1,1,128,1,1,106,0.007,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::grouped_gemm_register16x32_async_v3_kernel(const float *, const float *, const int *, float *, int, int, int)"
12215929835,6752,594,8,1,1,256,1,1,34,0.000,0.000,,,,,NVIDIA GeForce RTX 3080 (0),1,,13,"raggedroute::ops::<unnamed>::unpermute_cta_token_vec4_kernel(const float *, const int *, const float *, float *, int, int)"
12216018793,2528,597,,,,,,,,,,0.000,25.316,Device,Pageable,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memcpy Device-to-Host]
12216049737,1984,599,,,,,,,,,,0.000,16.129,Device,Pageable,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memcpy Device-to-Host]
12216066056,2112,601,,,,,,,,,,0.000,17.045,Device,Pageable,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memcpy Device-to-Host]
12216084200,1824,603,,,,,,,,,,0.000,35.088,Device,Pageable,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memcpy Device-to-Host]
12216202213,552820,605,,,,,,,,,,0.459,829.424,Device,Pageable,NVIDIA GeForce RTX 3080 (0),1,,13,[CUDA memcpy Device-to-Host]
