case_id,profile_set,kernel,concept,status,metric,value,unit
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,occupancy_achieved_pct,collected,sm__warps_active.avg.pct_of_peak_sustained_active,46.95637858509028,%
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,sm_throughput_pct,collected,sm__throughput.avg.pct_of_peak_sustained_elapsed,3.9313944568588868,%
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,memory_throughput_pct,collected,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,10.57571964956195,%
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,dram_throughput_pct,collected,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,10.57571964956195,%
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,dram_read_bytes,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,dram_write_bytes,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,l1_throughput_pct,collected,l1tex__throughput.avg.pct_of_peak_sustained_active,10.979833016487122,%
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,l1_hit_rate_pct,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,l2_hit_rate_pct,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,global_load_sectors,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,global_load_requests,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,global_store_sectors,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,global_store_requests,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,local_load_instructions,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,local_store_instructions,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,tensor_active_pct,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,eligible_warps_per_scheduler,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,issue_active_pct,collected,sm__issue_active.avg.pct_of_peak_sustained_elapsed,3.9313944568588868,%
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,stall_long_scoreboard,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,stall_short_scoreboard,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,stall_wait,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,stall_barrier,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,stall_math_pipe,not_collected,,,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,stall_memory_throttle,not_collected,,,
