run_id,case_id,operator,variant,measurement_level,cache_mode,process_runs,records,raw_samples,median_of_process_medians_us,all_samples_p50_us,all_samples_p95_us,all_samples_mean_us,all_samples_stddev_us,all_samples_cv,promotion_baseline
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e32_t64,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.44800025225,8.65279972553,9.398784041405499,8.615116794904,0.4898265052375859,0.05685662967765304,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e32_t64,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.67839992046,8.59135985374,22.5745922327,11.252053320408667,5.638214830831727,0.5010831952427106,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e32_t8,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,12.8563201427,12.9843199253,21.535743474945,14.366583402952669,3.2192752484605904,0.224080782338197,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e32_t8,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.39679986238,8.401920199395,31.535615324945,12.953668260571733,9.301140554877676,0.7180313998922151,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e32_t8,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.33024024963,8.34559977055,21.571071744,10.886690135798734,5.259782871774498,0.4831388425834533,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e32_t8,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.23808014393,8.23296010494,9.478143990038998,8.512375477950066,1.7073256498391327,0.20056982381259897,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e32_t8,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.88831973076,8.84223997593,21.325312256799997,11.208089578149934,5.050732850867083,0.45063280549732926,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,13.4553599358,13.27103972435,21.481984138479998,14.306235718725333,2.942332339565089,0.20566782187951024,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.37119996548,8.57600003481,21.684736609444997,11.055308798949467,5.297155120341196,0.4791503536151391,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.77056002617,8.84223997593,82.90150451657999,22.856908881663735,28.221123918989715,1.2346868102374622,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.11008006334,8.13567996025,8.9815038442625,8.1892010887466,0.4610697998610564,0.05630217097668382,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.44287991524,8.325119912625,21.622784137734996,10.875767457487,5.314873301104018,0.48868949450047316,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1024,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,21.4476799965,21.4374411106,22.299136519445,21.560661268232668,0.3901330921828927,0.018094671927234077,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1024,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,9.41056013107,9.44639980793,10.2604794502,9.464627198376533,0.44185273043972517,0.04668464179080568,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1024,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,10.4806399345,10.5574405193,12.293119966979997,10.800605901082733,0.7503110657567613,0.06946934946321341,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1024,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,9.48224008083,9.59487974644,21.787135004999996,11.900108794372466,4.9253762310335425,0.41389337829942713,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t1024,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,9.47712004185,9.57440018654,68.21375942233499,19.249288539092266,20.981826256913003,1.090005285873409,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t128,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,13.0611205101,13.3990395069,73.4950401783,24.935697038969998,21.138393893882462,0.8477161821803884,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t128,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.04863989353,8.15104007721,15.610368370999979,9.370692265033933,4.539028217295239,0.4843855810132937,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t128,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,9.78431999683,9.784319996835,10.4447996616,9.811421851315666,0.5316343756731388,0.054185253037698,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t128,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.87296020985,8.668159842489999,21.3719046116,11.099136042594933,5.139368593160946,0.46304221999241146,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t128,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.26880007982,8.401920199395,9.618432193994499,8.566237874826333,0.6695671906262638,0.07816350659534285,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t16,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,12.6361596584,12.74368047715,14.388736426824998,12.869836783406,0.7977418657077165,0.06198539104523082,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t16,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.32512021065,8.350720107555,33.180671930289996,13.220249636967067,9.897540777014388,0.7486651953483868,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t16,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,9.34911996126,9.47200000286,10.286591649045,9.516578121978934,0.4708828291156376,0.049480267285161465,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t16,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.22784006596,8.40703994036,24.141312241545,11.4077695647866,6.20417532388892,0.5438552460806986,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t16,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.99071991444,8.924160003665,21.322752237289997,10.9023914496094,4.871471265935682,0.4468259361674463,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,12.7129602432,12.85120010375,21.879295706744998,14.106146144864667,3.1214430767418313,0.2212824852859043,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.56575995684,8.596479892729999,21.336576342544998,11.031210605302068,5.149413139321683,0.46680399129055306,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.514559865,8.719360232355,39.54739117619498,13.906329611936465,10.832889840390282,0.7789898659594474,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.26368004084,8.37632000446,9.633280038833,8.487389858564134,0.5813467994608902,0.0684953571296465,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.0588799715,8.04863989353,21.363712549189998,10.668851188818733,5.310455015209476,0.4977532183385393,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2048,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,36.3827204704,36.382720470449996,45.590527057645005,38.72938653627933,4.4390256068781,0.11461647095080867,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2048,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,9.99935984612,10.1273596287,11.2911361456,10.080324268340734,0.8360524517273946,0.0829390433751406,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2048,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,10.5318403244,10.5676794052,23.7465596199,13.2748628576604,5.265916463946095,0.3966833044084777,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2048,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,9.50783997774,9.697279930115,10.775551795989998,9.692842713991666,0.656342108243339,0.06771409870253088,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t2048,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,9.77407991886,9.804800152775,11.2138235569,9.878323165576067,0.7276332976001564,0.07365959641164702,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t256,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,11.9244801998,12.175359725949999,24.6896636486,14.514995225272665,4.834464873365128,0.3330669282582773,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t256,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.15104007721,8.32000017166,9.458175897596,8.385809059937333,0.570754357057356,0.06806193093330713,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t256,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,10.3065598011,10.3065598011,10.8953595161,10.173986132938467,0.5909471481445521,0.05808413147245698,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t256,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.23808014393,8.535040020945,29.4144001006949,11.7746346831314,7.003819743284044,0.5948226787297164,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t256,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.514559865,8.596479892729999,22.9534727335,11.373841067155,5.746918734449562,0.5052751045594722,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t32,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,12.8870403767,12.9331195354,13.924863934489998,12.924723219869334,0.584462850035068,0.0452205312324651,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t32,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.27903985977,8.350720107555,24.623615145644997,11.336362687744199,6.063673768253183,0.5348870652143701,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t32,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,9.92255985737,9.7587198019,10.492416024245,9.811285320916067,0.4583947589958582,0.04672117301681514,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t32,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.37632000446,8.75519990921,21.28895998,11.289053857326266,5.038404313665267,0.44630882068079514,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t32,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.92928004265,8.85760009289,10.950655818004996,8.885725847880867,0.9951616490166887,0.11199553824339765,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,12.8716796637,12.8614401817,13.595135807999998,12.868130103748667,0.44850418381181234,0.034853873888107234,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.15104007721,8.279039859775,21.4379531145,10.889693852264667,5.270719770363541,0.4840099126631939,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,9.80991989374,9.68703985214,10.4447996616,9.484356256324466,0.7434035554029985,0.07838207837324476,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.13567996025,8.2687997818,20.9054714441,10.7346602479616,5.0607443102543375,0.47143963510305975,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.1817600131,8.125439882275,9.526272028686996,8.387515711784866,1.8375008651028846,0.219075698722222,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4096,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,66.5446400642,66.5395212173,74.542591094955,67.09104639689001,2.122683211793712,0.0316388449098941,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4096,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,13.0406397581,13.1123197079,14.160383880134999,13.172872527443333,0.5425012338686213,0.04118321442330946,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4096,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,10.3628802299,10.32191991805,10.993152260799999,10.148932266235933,0.6364208927396965,0.06270816240019446,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4096,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,13.2659196854,13.34272027015,14.3416315317,12.766890708607999,1.3551021574224325,0.10614190943992048,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t4096,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,13.7625598907,13.64480018615,19.591168046004995,14.179327984651934,3.0491650192765953,0.21504298529359708,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t512,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,14.2028796673,14.044159650800001,17.508863806689998,14.076723233856667,1.4170119063745648,0.10066347706307352,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t512,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.32512021065,8.41727972031,21.274111866945,10.8750164786974,5.168286491087174,0.47524401468366567,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t512,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,10.4345595837,10.4140794277,22.07283186909,12.4230314532874,4.860713234099384,0.3912662744497145,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t512,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.41728001833,8.40704023838,9.095168113709498,8.409224541982267,0.4142035928960702,0.04925586073105761,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t512,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.34048002958,8.36607992649,9.080320000648499,8.374340267976333,0.4357360815189239,0.052032287628099916,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t64,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,13.076480031,13.2096004486,67.00799870490499,22.200729640326,20.373522275076848,0.9176960669828543,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t64,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.19199979305,8.227840065955,20.9305596352,10.7131562550856,5.104444229040291,0.47646502183865563,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t64,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,9.63584005833,9.44128006697,80.15206241611499,22.918758487705,27.778746423270757,1.2120528447547867,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t64,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.65791976452,8.616960048675,9.534463882447,8.583577601115266,0.5972049875833296,0.06957530010630238,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t64,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.22272002697,8.145920038225,8.9927679300295,8.177663969993734,0.44757429408804583,0.054731313946174386,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t8,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,12.9535996914,12.90239989755,14.135295689134999,12.947933840748,0.5936192194764829,0.045846636751288,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t8,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.20735991001,8.176639974115,21.12796783448,10.699816513061068,5.1865946240939245,0.4847367819590873,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t8,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,9.46896016598,9.46175992489,10.367280304425,9.516430942218134,0.5340039614831933,0.056113890252087004,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t8,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.75007987022,8.87808024883,21.926912069289997,11.2543061614026,5.336939751890197,0.474213130098912,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e33_t8,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.20223987103,8.227840065955,9.3383678495905,8.311739726861333,0.5245238580914034,0.06310638630758393,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,12.9689598083,13.214720487600001,31.6779524088,16.480460834501333,7.089128840845305,0.43015355650762105,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.5504001379,8.50943982601,9.350143939255,8.530466139316733,0.45837359491134033,0.05373371014260363,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.43264013529,8.42751979828,9.516032010314499,8.503159475326667,0.8252676016935359,0.09705423073484476,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.46336007118,8.473600149155,9.07263994217,8.520567492644133,0.32387106921292436,0.038010504522442264,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.48895996809,8.49919974804,42.514431476549994,15.049045439562265,13.368405740484421,0.8883225048507309,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1024,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,21.3452804089,21.3811206818,23.097343444834998,21.667498652134668,0.6712311808083448,0.0309787110909646,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1024,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,9.01120007038,9.01120007038,9.7541117668135,9.098513074715067,0.4095260938304353,0.04501022205139384,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1024,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.20223987103,8.279039859775,20.7564806938,10.665437885126199,5.040178467464377,0.4725711707058279,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1024,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.87296020985,8.872960209845001,21.120513081545,11.171771764754867,4.986130399427501,0.4463150970518334,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t1024,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.95999997854,8.990719914435001,32.44902420045,12.686882142225333,8.179875621840365,0.6447506589988374,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t128,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,13.0969595909,13.1123197079,33.586688637734994,16.459912482894666,7.322778099204963,0.4448856035422351,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t128,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.67327988148,8.739839792255,21.096176266675002,11.1240447918576,4.990573188103983,0.44862936831726025,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t128,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.5811200738,8.62208008766,20.421632528289997,10.795349379381467,4.789760152393847,0.4436873679643968,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t128,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.97024005651,8.934400081635001,21.29664003849,11.2443391919132,5.021467332423706,0.4465773618813534,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t128,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,8.87296020985,8.826879858969999,20.7313925028,11.051895403861867,4.82068828085888,0.43618656390598715,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t16,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,13.1174397469,13.0304002762,14.095360040634997,13.040025639529334,0.6454487892708682,0.049497509216106496,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t16,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.83199989796,8.883199989795,42.03212833406,15.3485994497942,13.126041295213522,0.8551947256262212,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t16,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.19711983204,8.432639837265,32.432640075669994,13.094024554887334,9.651321256594661,0.737078292173533,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t16,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.75007987022,8.78592014313,9.4489600956455,8.745164799690599,0.40669085879834976,0.04650465349866687,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t16,topk_gate,cuda_vector_pair_top2_v3,L1_kernel_body,warm,5,5,150,7.95647978783,8.22272002697,9.264639884230998,8.2834773461026,0.5790683346950715,0.06990643065711102,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t2,topk_gate,cub_block_radix_top2,L1_kernel_body,warm,5,5,150,13.3017605543,13.4041595459,23.554048538245,14.748262421288667,3.4744900336491322,0.23558639888545865,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t2,topk_gate,cuda_local_pair_two_reduce_top2_v4,L1_kernel_body,warm,5,5,150,8.53504002094,8.54016005993,9.261055856941498,8.498585577806201,0.46300388647020924,0.054480111099819935,False
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t2,topk_gate,cuda_naive,L1_kernel_body,warm,5,5,150,8.14079999924,8.27391982079,9.3967360258105,8.2982911944394,0.5941902599295987,0.07160392977385024,True
20260803T181855Z-86cfbe2a805d-rtx3080_topk_gate_release_v2,topk_gate.release.cub_pair.e3_t2,topk_gate,cuda_subwarp_pair_top2_v2,L1_kernel_body,warm,5,5,150,8.71936023235,8.69376003742,32.09318387509,13.233015493551001,9.310483999597835,0.7035799213063131,False
